id,venue_name,city,venue_id,toss_won,decision,pom,winner,1st_innings_score,2nd_innings_score,home_team,away_team,season,super_over,points,home_overs,home_score,home_wickets,home_key_batter,home_key_bowler,away_overs,away_score,away_wickets,away_key_batter,away_key_bowler,home_pp_runs_scored,home_middle_runs_scored,home_death_runs_scored,home_pp_wickets_lost,middle_wickets_lost,death_wickets_lost,away_pp_runs_scored,away_middle_runs_scored,away_death_runs_scored,away_pp_wickets_lost,away_middle_wickets_lost,away_death_wickets_lost,better_team
829761.0,"Eden Gardens, Kolkata", Kolkata,57980,KKR,BAT FIRST,Piyush Chawla,KKR,171/7,158/6,KKR,DC,2015,False,"Kolkata Knight Riders 2, Delhi Daredevils 0",20.0,171,7,"Yusuf Pathan , Robin Uthappa ","Piyush Chawla, Andre Russell",20.0,158,6,"Shreyas Iyer , Jean-Paul Duminy ","Imran Tahir, Amit Mishra",50,59,62,1,1,1,36,70,52,0,0,0,KKR
829789.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BAT FIRST,Hardik Pandya,MI,158/5,159/4,CSK,MI,2015,False,"Mumbai Indians 2, Chennai Super Kings 0",20.0,158,5,"MS Dhoni *, Pawan Negi ","Ravichandran Ashwin, Dwayne Bravo",19.2,159,4,"Parthiv Patel , Lendl Simmons ","Jagadeesha Suchith, Mitchell McClenaghan",44,59,55,1,1,1,61,40,53,0,0,0,MI
829791.0,"Eden Gardens, Kolkata", Kolkata,57980,KXIP,BAT FIRST,Andre Russell,KKR,183/5,184/9,KKR,KXIP,2015,False,"Kolkata Knight Riders 2, Kings XI Punjab 0",19.5,184,9,"Andre Russell , Yusuf Pathan ","Sunil Narine, Andre Russell",20.0,183,5,"Glenn Maxwell , Manan Vohra ","Gurkeerat Singh Mann, Anureet Singh",57,79,40,1,1,1,45,89,49,1,1,1,KKR
829793.0,"Shaheed Veer Narayan Singh International Stadium, Raipur", Raipur,601879,SRH,BAT FIRST,Moises Henriques,SRH,163/4,157/4,DC,SRH,2015,False,"Sunrisers Hyderabad 2, Delhi Daredevils 0",20.0,157,4,"Kedar Jadhav *, Quinton de Kock ","Nathan Coulter-Nile, Jayant Yadav",20.0,163,4,"Moises Henriques *, Eoin Morgan ","Karn Sharma, Bhuvneshwar Kumar",49,55,53,1,1,1,41,58,64,2,2,2,SRH
829795.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RCB,BAT FIRST,AB de Villiers,RCB,235/1,196/7,MI,RCB,2015,False,"Royal Challengers Bangalore 2, Mumbai Indians 0",20.0,196,7,"Lendl Simmons *, Kieron Pollard ","Lasith Malinga, Mitchell McClenaghan",20.0,235,1,"AB de Villiers *, Virat Kohli *","Harshal Patel, Yuzvendra Chahal",45,90,61,1,1,1,39,108,88,1,1,1,RCB
829797.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,CSK,BAT FIRST,Ravindra Jadeja,CSK,157/5,145/9,CSK,RR,2015,False,"Chennai Super Kings 2, Rajasthan Royals 0",20.0,157,5,"Brendon McCullum , Faf du Plessis ","Ravindra Jadeja, Mohit Sharma",20.0,145,9,"Shane Watson , Sanju Samson ","Chris Morris, Ankit Sharma",36,72,49,2,2,2,40,53,52,1,1,1,CSK
829799.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BAT FIRST,David Warner,SRH,185/5,180/7,SRH,KXIP,2015,False,"Sunrisers Hyderabad 2, Kings XI Punjab 0",20.0,185,5,"David Warner , Moises Henriques ","Moises Henriques, Bipul Sharma",20.0,180,7,"David Miller *, Murali Vijay ","Beuran Hendricks, Gurkeerat Singh Mann",56,84,45,0,0,0,47,57,76,1,1,1,SRH
829801.0,"Shaheed Veer Narayan Singh International Stadium, Raipur", Raipur,601879,CSK,BAT FIRST,Zaheer Khan,DC,119/6,120/4,DC,CSK,2015,False,"Delhi Daredevils 2, Chennai Super Kings 0",16.4,120,4,"Shreyas Iyer *, Yuvraj Singh ","Zaheer Khan, Albie Morkel",20.0,119,6,"Faf du Plessis , MS Dhoni ","Ishwar Pandey, Pawan Negi",28,69,17,2,2,2,16,67,37,1,1,1,DC
829803.0,"Punjab Cricket Association Stadium, Mohali, Chandigarh", Chandigarh,57991,RCB,BOWL FIRST,Axar Patel,KXIP,106/6,84/6,KXIP,RCB,2015,False,"Kings XI Punjab 2, Royal Challengers Bangalore 0",10.0,106,6,"Wriddhiman Saha , Axar Patel *","Axar Patel, Anureet Singh",10.0,84,6,"Mandeep Singh , Virat Kohli ","Harshal Patel, Yuzvendra Chahal",72,34,0,4,4,4,61,23,0,2,2,2,RCB
829805.0,"Wankhede Stadium, Mumbai", Mumbai,58324,KKR,BOWL FIRST,Hardik Pandya,MI,171/4,166/7,MI,KKR,2015,False,"Mumbai Indians 2, Kolkata Knight Riders 0",20.0,171,4,"Hardik Pandya *, Kieron Pollard *","Kieron Pollard, Lasith Malinga",20.0,166,7,"Yusuf Pathan , Gautam Gambhir ","Shakib Al Hasan, Morne Morkel",46,53,72,2,2,2,50,72,44,2,2,2,MI
829807.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BAT FIRST,Virat Kohli,RCB,135/3,83/4,SRH,RCB,2015,False,"Royal Challengers Bangalore 2, Sunrisers Hyderabad 0",11.0,135,3,"Moises Henriques , David Warner *","Moises Henriques, Praveen Kumar",5.5,83,4,"Virat Kohli *, Chris Gayle ","David Wiese, Mitchell Starc",68,72,0,1,1,1,68,0,0,3,3,3,RCB
829809.0,"Punjab Cricket Association Stadium, Mohali, Chandigarh", Chandigarh,57991,KXIP,BAT FIRST,Pawan Negi,CSK,130/7,134/3,KXIP,CSK,2015,False,"Chennai Super Kings 2, Kings XI Punjab 0",20.0,130,7,"Axar Patel , Rishi Dhawan *","Sandeep Sharma, Rishi Dhawan",16.5,134,3,"Faf du Plessis , Suresh Raina *","Pawan Negi, Ravichandran Ashwin",41,45,53,3,3,3,47,64,6,2,2,2,CSK
829811.0,"Brabourne Stadium, Mumbai", Mumbai,58317,RR,BAT FIRST,Shane Watson,RR,199/6,190/9,RR,KKR,2015,False,"Rajasthan Royals 2, Kolkata Knight Riders 0",20.0,199,6,"Shane Watson *, Ajinkya Rahane ","Chris Morris, Dhawal Kulkarni",20.0,190,9,"Yusuf Pathan , Andre Russell ","Andre Russell, Umesh Yadav",66,80,53,0,0,0,53,91,46,2,2,2,RR
829813.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,Krishnamachari Srinivasan,No Result/Draw,187/5,2/0,RCB,DC,2015,False,"Royal Challengers Bangalore 1, Delhi Daredevils 1",1.1,2,0,"Virat Kohli *, Chris Gayle *","Harshal Patel, Yuzvendra Chahal",20.0,187,5,"Quinton de Kock , Jean-Paul Duminy *","Zaheer Khan, Jayant Yadav",2,0,0,0,0,0,42,96,38,0,0,0,RCB
829815.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BAT FIRST,Mitchell McClenaghan,MI,113,114/1,SRH,MI,2015,False,"Mumbai Indians 2, Sunrisers Hyderabad 0",20.0,113,10,"KL Rahul , Dale Steyn *","Karn Sharma, Bhuvneshwar Kumar",13.5,114,1,"Parthiv Patel *, Lendl Simmons ","Mitchell McClenaghan, Lasith Malinga",29,50,34,3,3,3,38,67,0,0,0,0,MI
829817.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BAT FIRST,Kieron Pollard,MI,187/6,162,CSK,MI,2015,False,None,19.0,162,10,"Faf du Plessis , Suresh Raina ","Dwayne Bravo, Ashish Nehra",20.0,187,6,"Lendl Simmons , Kieron Pollard ","Lasith Malinga, Harbhajan Singh",54,67,41,2,2,2,48,87,52,0,0,0,MI
829819.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,RCB,BAT FIRST,AB de Villiers,RCB,180/4,109,RR,RCB,2015,False,None,19.0,109,10,"Ajinkya Rahane , Steven Smith ","Dhawal Kulkarni, Chris Morris",20.0,180,4,"AB de Villiers , Mandeep Singh *","Sreenath Aravind, Harshal Patel",40,52,17,2,2,2,41,72,67,1,1,1,RCB
829821.0,"JSCA International Stadium Complex, Ranchi", Ranchi,485865,CSK,BOWL FIRST,Ashish Nehra,CSK,139/8,140/7,CSK,RCB,2015,False,None,19.5,140,7,"Michael Hussey , MS Dhoni ","Ashish Nehra, Ravichandran Ashwin",20.0,139,8,"Chris Gayle , Sarfaraz Khan ","Yuzvendra Chahal, Sreenath Aravind",34,57,44,1,1,1,29,61,49,2,2,2,CSK
829823.0,"Eden Gardens, Kolkata", Kolkata,57980,CSK,BOWL FIRST,Rohit Sharma,MI,202/5,161/8,CSK,MI,2015,False,None,20.0,161,8,"Dwayne Smith , Suresh Raina ","Dwayne Bravo, Dwayne Smith",20.0,202,5,"Lendl Simmons , Rohit Sharma ","Mitchell McClenaghan, Lasith Malinga",31,81,49,1,1,1,61,85,56,1,1,1,MI
729279.0,"Sheikh Zayed Stadium, Abu Dhabi", Abu Dhabi,59396,KKR,BAT FIRST,Jacques Kallis,KKR,163/5,122/7,MI,KKR,2014,False,"Kolkata Knight Riders 2, Mumbai Indians 0",20.0,122,7,"Ambati Rayudu , Rohit Sharma ","Lasith Malinga, Zaheer Khan",20.0,163,5,"Jacques Kallis , Manish Pandey ","Sunil Narine, Morne Morkel",32,63,27,1,1,1,31,79,53,1,1,1,KKR
729281.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,RCB,BOWL FIRST,Yuzvendra Chahal,RCB,145/4,146/2,DC,RCB,2014,False,"Royal Challengers Bangalore 2, Delhi Daredevils 0",20.0,145,4,"Jean-Paul Duminy *, Ross Taylor *","Mohammed Shami, Rahul Sharma",16.4,146,2,"Yuvraj Singh *, Virat Kohli *","Varun Aaron, Yuzvendra Chahal",30,52,60,3,3,3,50,74,8,1,1,1,RCB
729283.0,"Sheikh Zayed Stadium, Abu Dhabi", Abu Dhabi,59396,CSK,BAT FIRST,Glenn Maxwell,KXIP,205/4,206/4,CSK,KXIP,2014,False,"Kings XI Punjab 2, Chennai Super Kings 0",20.0,205,4,"Brendon McCullum , Dwayne Smith ","Ravichandran Ashwin, Ashish Nehra",18.5,206,4,"Glenn Maxwell , David Miller *","Lakshmipathy Balaji, Axar Patel",70,75,54,0,0,0,64,92,38,3,3,3,KXIP
729285.0,"Sheikh Zayed Stadium, Abu Dhabi", Abu Dhabi,59396,RR,BOWL FIRST,Ajinkya Rahane,RR,133/6,135/6,SRH,RR,2014,False,"Rajasthan Royals 2, Sunrisers Hyderabad 0",20.0,133,6,"Shikhar Dhawan , David Warner ","Amit Mishra, Dale Steyn",19.3,135,6,"Ajinkya Rahane , Stuart Binny *","Rajat Bhatia, Dhawal Kulkarni",41,49,43,1,1,1,30,72,24,2,2,2,RR
729287.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,RCB,BOWL FIRST,Parthiv Patel,RCB,115/9,116/3,RCB,MI,2014,False,"Royal Challengers Bangalore 2, Mumbai Indians 0",17.3,116,3,"Parthiv Patel *, AB de Villiers *","Yuzvendra Chahal, Mitchell Starc",20.0,115,9,"Ambati Rayudu , Corey Anderson ","Zaheer Khan, Lasith Malinga",30,62,17,3,3,3,49,43,26,1,1,1,RCB
729289.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,KKR,BAT FIRST,Jean-Paul Duminy,DC,166/5,167/6,KKR,DC,2014,False,"Delhi Daredevils 2, Kolkata Knight Riders 0",20.0,166,5,"Robin Uthappa , Manish Pandey ","Morne Morkel, Sunil Narine",19.3,167,6,"Dinesh Karthik , Jean-Paul Duminy *","Nathan Coulter-Nile, Jaydev Unadkat",31,81,54,2,2,2,49,74,38,2,2,2,DC
729291.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,KXIP,BOWL FIRST,Glenn Maxwell,KXIP,191/5,193/3,RR,KXIP,2014,False,"Kings XI Punjab 2, Rajasthan Royals 0",20.0,191,5,"Sanju Samson , Shane Watson ","Kane Richardson, James Faulkner",18.4,193,3,"Glenn Maxwell , David Miller *","Axar Patel, Mitchell Johnson",54,89,51,1,1,1,39,93,50,2,2,2,KXIP
729293.0,"Sheikh Zayed Stadium, Abu Dhabi", Abu Dhabi,59396,CSK,BAT FIRST,Suresh Raina,CSK,177/7,84,CSK,DC,2014,False,"Chennai Super Kings 2, Delhi Daredevils 0",20.0,177,7,"Suresh Raina , MS Dhoni ","Ravichandran Ashwin, Ishwar Pandey",15.4,84,10,"James Neesham , Dinesh Karthik ","Jaydev Unadkat, James Neesham",34,77,53,1,1,1,24,58,0,3,3,3,DC
729295.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,SRH,BOWL FIRST,Glenn Maxwell,KXIP,193/6,121,KXIP,SRH,2014,False,"Kings XI Punjab 2, Sunrisers Hyderabad 0",20.0,193,6,"Glenn Maxwell , Cheteshwar Pujara ","Lakshmipathy Balaji, Axar Patel",19.2,121,10,"KL Rahul , Aaron Finch ","Bhuvneshwar Kumar, Amit Mishra",43,109,41,0,0,0,45,54,21,3,3,3,KXIP
729297.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,RR,BOWL FIRST,Ravindra Jadeja,CSK,140/6,133,RR,CSK,2014,False,"Chennai Super Kings 2, Rajasthan Royals 0",19.5,133,10,"Dhawal Kulkarni *, Rajat Bhatia ","Rajat Bhatia, Pravin Tambe",20.0,140,6,"Dwayne Smith , Ravindra Jadeja *","Ravindra Jadeja, Ishwar Pandey",38,49,30,2,2,2,51,50,39,1,1,1,CSK
729299.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,RCB,BOWL FIRST,Chris Lynn,KKR,150/7,148/5,RCB,KKR,2014,False,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",20.0,148,5,"Yogesh Takawale , Virat Kohli ","Varun Aaron, Mitchell Starc",20.0,150,7,"Chris Lynn , Jacques Kallis ","Vinay Kumar, Sunil Narine",49,67,32,0,0,0,42,64,44,2,2,2,KKR
729301.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,SRH,BAT FIRST,Aaron Finch,SRH,184/1,180/4,SRH,DC,2014,False,"Sunrisers Hyderabad 2, Delhi Daredevils 0",20.0,184,1,"Aaron Finch *, David Warner *","Dale Steyn, Karn Sharma",20.0,180,4,"Murali Vijay , Quinton de Kock ","Shahbaz Nadeem, Mohammed Shami",55,63,66,0,0,0,44,75,61,0,0,0,SRH
729303.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,MI,BAT FIRST,Mohit Sharma,CSK,141/7,142/3,CSK,MI,2014,False,"Chennai Super Kings 2, Mumbai Indians 0",19.0,142,3,"Brendon McCullum *, Dwayne Smith ","Mohit Sharma, Ben Hilfenhaus",20.0,141,7,"Rohit Sharma , Corey Anderson ","Harbhajan Singh, Pragyan Ojha",51,56,35,0,0,0,31,77,33,2,2,2,CSK
729307.0,"Sheikh Zayed Stadium, Abu Dhabi", Abu Dhabi,59396,KKR,BOWL FIRST,Sandeep Sharma,KXIP,132/9,109,KKR,KXIP,2014,False,"Kings XI Punjab 2, Kolkata Knight Riders 0",18.2,109,10,"Suryakumar Yadav , Robin Uthappa ","Piyush Chawla, Sunil Narine",20.0,132,9,"Virender Sehwag , Rishi Dhawan *","Sandeep Sharma, Axar Patel",24,51,32,3,3,3,51,60,18,2,2,2,KXIP
729309.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,MI,BAT FIRST,Murali Vijay,DC,125/6,126/4,DC,MI,2014,False,"Delhi Daredevils 2, Mumbai Indians 0",18.5,126,4,"Murali Vijay , Kevin Pietersen *","Jaydev Unadkat, Wayne Parnell",20.0,125,6,"Kieron Pollard *, Chidhambaram Gautam ","Lasith Malinga, Corey Anderson",31,72,15,0,0,0,37,32,52,2,2,2,DC
729311.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,SRH,BAT FIRST,Dwayne Smith,CSK,145/5,146/5,SRH,CSK,2014,False,"Chennai Super Kings 2, Sunrisers Hyderabad 0",20.0,145,5,"Aaron Finch , KL Rahul ","Bhuvneshwar Kumar, Ishant Sharma",19.3,146,5,"Dwayne Smith , Brendon McCullum ","Mohit Sharma, Ben Hilfenhaus",37,61,47,2,2,2,47,77,16,0,0,0,CSK
729313.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,KXIP,BOWL FIRST,Sandeep Sharma,KXIP,124/8,127/5,KXIP,RCB,2014,False,"Kings XI Punjab 2, Royal Challengers Bangalore 0",18.5,127,5,"Virender Sehwag , David Miller ","Sandeep Sharma, Rishi Dhawan",20.0,124,8,"Yuvraj Singh , Chris Gayle ","Yuzvendra Chahal, Varun Aaron",33,68,14,2,2,2,44,54,34,4,4,4,KXIP
729315.0,"Sheikh Zayed Stadium, Abu Dhabi", Abu Dhabi,59396,RR,BAT FIRST,James Faulkner,RR,152/5,152/8,KKR,RR,2014,True,"Rajasthan Royals 2, Kolkata Knight Riders 0",20.0,152,8,"Gautam Gambhir , Suryakumar Yadav ","Vinay Kumar, Shakib Al Hasan",20.0,152,5,"Ajinkya Rahane , Shane Watson ","James Faulkner, Pravin Tambe",33,68,51,1,1,1,45,61,46,1,1,1,RR
729317.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,MI,BOWL FIRST,Bhuvneshwar Kumar,SRH,172/5,157/7,MI,SRH,2014,False,"Sunrisers Hyderabad 2, Mumbai Indians 0",20.0,157,7,"Kieron Pollard , Ambati Rayudu ","Zaheer Khan, Corey Anderson",20.0,172,5,"David Warner , KL Rahul ","Bhuvneshwar Kumar, Dale Steyn",32,74,51,3,3,3,44,73,55,2,2,2,SRH
733971.0,"JSCA International Stadium Complex, Ranchi", Ranchi,485865,CSK,BAT FIRST,Ravindra Jadeja,CSK,148/3,114/9,CSK,KKR,2014,False,"Chennai Super Kings 2, Kolkata Knight Riders 0",17.0,148,3,"Brendon McCullum , Suresh Raina ","Ravindra Jadeja, Mohit Sharma",17.0,114,9,"Robin Uthappa , Yusuf Pathan ","Shakib Al Hasan, Andre Russell",43,83,22,1,1,1,39,52,23,4,4,4,CSK
733973.0,"Wankhede Stadium, Mumbai", Mumbai,58324,KXIP,BAT FIRST,Corey Anderson,MI,168/5,170/5,MI,KXIP,2014,False,"Mumbai Indians 2, Kings XI Punjab 0",19.1,170,5,"Rohit Sharma , Corey Anderson ","Harbhajan Singh, Lasith Malinga",20.0,168,5,"Wriddhiman Saha *, Glenn Maxwell ","Rishi Dhawan, Sandeep Sharma",49,69,46,2,2,2,36,90,42,2,2,2,MI
733975.0,"Feroz Shah Kotla, Delhi", Delhi,58040,RR,BOWL FIRST,Karun Nair,RR,152/5,156/3,DC,RR,2014,False,"Rajasthan Royals 2, Delhi Daredevils 0",20.0,152,5,"Quinton de Kock , Jean-Paul Duminy ","Mohammed Shami, Shahbaz Nadeem",18.3,156,3,"Karun Nair *, Sanju Samson ","Pravin Tambe, James Faulkner",46,48,48,1,1,1,38,77,33,1,1,1,RR
733977.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,AB de Villiers,RCB,155/6,158/6,RCB,SRH,2014,False,"Royal Challengers Bangalore 2, Sunrisers Hyderabad 0",19.5,158,6,"AB de Villiers *, Chris Gayle ","Mitchell Starc, Varun Aaron",20.0,155,6,"David Warner , Shikhar Dhawan ","Karn Sharma, Bhuvneshwar Kumar",36,61,55,2,2,2,47,59,49,2,2,2,RCB
733979.0,"Sardar Patel Stadium, Motera, Ahmedabad", Ahmedabad,57851,KKR,BOWL FIRST,Pravin Tambe,RR,170/6,160/6,RR,KKR,2014,False,"Rajasthan Royals 2, Kolkata Knight Riders 0",20.0,170,6,"Karun Nair , Sanju Samson ","Shane Watson, Pravin Tambe",20.0,160,6,"Robin Uthappa , Gautam Gambhir ","Sunil Narine, Vinay Kumar",50,66,54,0,0,0,50,72,38,0,0,0,RR
733981.0,"Feroz Shah Kotla, Delhi", Delhi,58040,CSK,BOWL FIRST,Dwayne Smith,CSK,178/5,181/2,DC,CSK,2014,False,"Chennai Super Kings 2, Delhi Daredevils 0",20.0,178,5,"Dinesh Karthik , Murali Vijay ","Wayne Parnell, Laxmi Shukla",19.4,181,2,"Dwayne Smith , Suresh Raina *","Ravindra Jadeja, Ravichandran Ashwin",46,76,56,2,2,2,49,78,41,0,0,0,CSK
733983.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RCB,BOWL FIRST,Rohit Sharma,MI,187/5,168/8,MI,RCB,2014,False,"Mumbai Indians 2, Royal Challengers Bangalore 0",20.0,187,5,"Rohit Sharma *, Kieron Pollard ","Jasprit Bumrah, Lasith Malinga",20.0,168,8,"Chris Gayle , Virat Kohli ","Harshal Patel, Yuzvendra Chahal",50,69,68,1,1,1,64,61,43,1,1,1,MI
733985.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BAT FIRST,Gautam Gambhir,KKR,160/5,161/2,DC,KKR,2014,False,"Kolkata Knight Riders 2, Delhi Daredevils 0",20.0,160,5,"Jean-Paul Duminy *, Dinesh Karthik ","Wayne Parnell, Mohammed Shami",18.2,161,2,"Gautam Gambhir , Robin Uthappa ","Shakib Al Hasan, Umesh Yadav",29,74,50,2,2,2,52,76,28,0,0,0,KKR
733987.0,"Barabati Stadium, Cuttack", Cuttack,58027,CSK,BOWL FIRST,Glenn Maxwell,KXIP,231/4,187/6,KXIP,CSK,2014,False,"Kings XI Punjab 2, Chennai Super Kings 0",20.0,231,4,"Glenn Maxwell , David Miller ","Mitchell Johnson, Sandeep Sharma",20.0,187,6,"Faf du Plessis , Suresh Raina ","Mohit Sharma, Ben Hilfenhaus",38,115,78,2,2,2,46,73,68,1,1,1,KXIP
733989.0,"Sardar Patel Stadium, Motera, Ahmedabad", Ahmedabad,57851,RR,BOWL FIRST,Bhuvneshwar Kumar,SRH,134/9,102,RR,SRH,2014,False,"Sunrisers Hyderabad 2, Rajasthan Royals 0",19.5,102,10,"Steven Smith , Sanju Samson ","Rajat Bhatia, Shane Watson",20.0,134,9,"Shikhar Dhawan , Irfan Pathan *","Bhuvneshwar Kumar, Dale Steyn",37,44,19,3,3,3,50,52,32,1,1,1,SRH
733991.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,Sandeep Sharma,KXIP,198/8,166/9,RCB,KXIP,2014,False,"Kings XI Punjab 2, Royal Challengers Bangalore 0",20.0,166,9,"AB de Villiers , Mitchell Starc ","Yuzvendra Chahal, Mitchell Starc",20.0,198,8,"David Miller , Virender Sehwag ","Sandeep Sharma, Shivam Sharma",34,75,57,3,3,3,64,76,58,1,1,1,KXIP
733993.0,"Feroz Shah Kotla, Delhi", Delhi,58040,SRH,BOWL FIRST,Dale Steyn,SRH,143/7,44/2,DC,SRH,2014,False,"Sunrisers Hyderabad 2, Delhi Daredevils 0",20.0,143,7,"Dinesh Karthik , Kevin Pietersen ","Siddarth Kaul, Rahul Shukla",4.2,44,2,"Naman Ojha *, David Warner *","Dale Steyn, Amit Mishra",44,78,24,1,1,1,37,0,0,2,2,2,SRH
733995.0,"Wankhede Stadium, Mumbai", Mumbai,58324,CSK,BOWL FIRST,Dwayne Smith,CSK,157/6,160/6,MI,CSK,2014,False,"Chennai Super Kings 2, Mumbai Indians 0",20.0,157,6,"Ambati Rayudu , Lendl Simmons ","Lasith Malinga, Praveen Kumar",19.3,160,6,"Dwayne Smith , Faf du Plessis ","Ravichandran Ashwin, Mohit Sharma",42,57,58,1,1,1,38,74,35,1,1,1,CSK
733997.0,"Barabati Stadium, Cuttack", Cuttack,58027,KKR,BOWL FIRST,Gautam Gambhir,KKR,149/8,150/1,KXIP,KKR,2014,False,"Kolkata Knight Riders 2, Kings XI Punjab 0",20.0,149,8,"Virender Sehwag , Wriddhiman Saha ","Parvinder Awana, Axar Patel",18.0,150,1,"Gautam Gambhir *, Robin Uthappa ","Piyush Chawla, Morne Morkel",49,67,33,2,2,2,55,68,27,0,0,0,KKR
733999.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BAT FIRST,James Faulkner,RR,190/5,191/5,RCB,RR,2014,False,"Rajasthan Royals 2, Royal Challengers Bangalore 0",20.0,190,5,"Yuvraj Singh , AB de Villiers ","Yuvraj Singh, Yuzvendra Chahal",18.5,191,5,"Karun Nair , Steven Smith *","Kane Richardson, Rahul Tewatia",31,75,87,1,1,1,45,77,48,0,0,0,RR
734001.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BAT FIRST,Ambati Rayudu,MI,157/3,160/3,SRH,MI,2014,False,"Mumbai Indians 2, Sunrisers Hyderabad 0",20.0,157,3,"Aaron Finch , David Warner *","Bhuvneshwar Kumar, Moises Henriques",18.4,160,3,"Ambati Rayudu , Lendl Simmons ","Lasith Malinga, Jasprit Bumrah",43,60,45,1,1,1,38,87,26,1,1,1,MI
734003.0,"JSCA International Stadium Complex, Ranchi", Ranchi,485865,RR,BAT FIRST,Ravindra Jadeja,CSK,148/8,149/5,CSK,RR,2014,False,"Chennai Super Kings 2, Rajasthan Royals 0",19.4,149,5,"Dwayne Smith , Faf du Plessis ","Mohit Sharma, Ravindra Jadeja",20.0,148,8,"Shane Watson , Ankit Sharma ","Ankit Sharma, Kevon Cooper",48,58,31,2,2,2,42,72,34,0,0,0,CSK
734005.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,DC,BOWL FIRST,Yuvraj Singh,RCB,186/4,170/7,RCB,DC,2014,False,"Royal Challengers Bangalore 2, Delhi Daredevils 0",20.0,186,4,"Yuvraj Singh *, AB de Villiers ","Muthiah Muralidaran, Mitchell Starc",20.0,170,7,"Jean-Paul Duminy , Kedar Jadhav ","Mohammed Shami, Siddarth Kaul",34,74,78,1,1,1,46,73,51,2,2,2,RCB
734007.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,KXIP,BOWL FIRST,Wriddhiman Saha,KXIP,205/5,211/4,SRH,KXIP,2014,False,"Kings XI Punjab 2, Sunrisers Hyderabad 0",20.0,205,5,"Naman Ojha *, Shikhar Dhawan ","Amit Mishra, Bhuvneshwar Kumar",18.4,211,4,"Wriddhiman Saha , Manan Vohra ","Rishi Dhawan, Shivam Sharma",55,72,75,0,0,0,86,83,33,1,1,1,KXIP
734009.0,"Barabati Stadium, Cuttack", Cuttack,58027,KKR,BOWL FIRST,Robin Uthappa,KKR,141/5,142/4,KKR,MI,2014,False,"Kolkata Knight Riders 2, Mumbai Indians 0",18.4,142,4,"Robin Uthappa , Yusuf Pathan *","Morne Morkel, Sunil Narine",20.0,141,5,"Rohit Sharma , Ambati Rayudu ","Harbhajan Singh, Lasith Malinga",45,55,36,0,0,0,37,62,44,2,2,2,KKR
734011.0,"Sardar Patel Stadium, Motera, Ahmedabad", Ahmedabad,57851,DC,BOWL FIRST,Ajinkya Rahane,RR,201/6,139/9,RR,DC,2014,False,"Rajasthan Royals 2, Delhi Daredevils 0",20.0,201,6,"Ajinkya Rahane , Sanju Samson ","Rajat Bhatia, Dhawal Kulkarni",20.0,139,9,"Manoj Tiwary *, Mayank Agarwal ","Imran Tahir, Shahbaz Nadeem",52,89,60,1,1,1,34,59,46,2,2,2,RR
734013.0,"JSCA International Stadium Complex, Ranchi", Ranchi,485865,CSK,BAT FIRST,AB de Villiers,RCB,138/4,142/5,CSK,RCB,2014,False,"Royal Challengers Bangalore 2, Chennai Super Kings 0",20.0,138,4,"Suresh Raina *, David Hussey ","Ravichandran Ashwin, David Hussey",19.5,142,5,"Chris Gayle , AB de Villiers ","Varun Aaron, Abu Nechim",39,68,31,2,2,2,17,69,43,1,1,1,RCB
